main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
유아동/출산,ALL,8,월튼키즈 여름신상/신상베스트/상하복/원피스外,9900,9900,70
유아동/출산,ALL,9,[MLB]아동샌들 여아샌들 남아샌들 학생실내화 여아플랫슈즈,15900,15900,70
유아동/출산,ALL,10,[베베숲]시그니처 그린 70매 캡 20팩,31000,31000,27
유아동/출산,ALL,11,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX),16900,16900,37
유아동/출산,ALL,12,[키스포]3개 이상 사은품 주니어 가성비 트레이닝복 5900부터~,6900,6900,70
유아동/출산,ALL,13,[지오다노]지오다노주니어 썸머 신상 반팔티 반바지 지모션 47%,13800,13800,70
유아동/출산,ALL,14,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형,14900,14900,66
유아동/출산,ALL,15,[또래친구]인기 상하복/반바지 바캉스룩 추천 9900~12900원 모음,9900,9900,70
유아동/출산,ALL,16,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,12700,12700,56
유아동/출산,ALL,17,[그리니]그리니 프리미엄 아기물티슈 블루 100매 X 20팩 캡형,14500,14500,50
유아동/출산,ALL,18,[프로스펙스]푸마/프로스펙스 특가 아동 반팔+반바지 세트 모음,24900,24900,70
유아동/출산,ALL,19,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩,13900,13900,50
유아동/출산,ALL,20,[밀크마일]시원하게~상큼하게~ 상하복/티셔츠/원피스 外 특가,6500,6500,69
유아동/출산,ALL,21,[유니프랜드]유니프랜드/오가닉/무형광/유아내의/봄여름신상특가전,4900,4900,69
유아동/출산,ALL,22,[보누맘]아동내의 7부 5부 민소매 9부 실내복 유아내복 모음,4900,4900,69
유아동/출산,ALL,23,[젤리스푼]아동복/여아의류/레깅스/바람막이/7부/상하복,6900,6900,70
유아동/출산,ALL,24,[휠라키즈](신세계강남점)휠라키즈  슬리퍼 균일 4종 19000원,15200,15200,20
유아동/출산,ALL,25,[브라운물티슈]브라운 프리미엄 물티슈 캡형 72매 8팩 + 20매 6팩,15900,15900,69
유아동/출산,ALL,26,[앤디애플]여름특가/상하복/반팔티셔츠/원피스/아동복,9900,9900,70
유아동/출산,ALL,27,아동/주니어 시즌오프 2900원~ 최종가,4900,4900,69
유아동/출산,ALL,28,(반짝특가)도서출판무지개-추피의생활이야기 전71종 단품구매,171420,171420,45
유아동/출산,ALL,29,문해력을 키워주는 필독서 13종,145820,145820,41
유아동/출산,ALL,30,국산 반팔/민소매/7부/내의/실내복/유아/아동/잠옷,7900,7900,69
유아동/출산,ALL,31,[젤리스푼]아동복/아동의류/실내복/여름/키즈바람막이/레깅스,9900,9900,70
유아동/출산,ALL,32,키즈프렌즈 초등교과 어휘왕 가로세로 낱말 (전3권),27700,27700,10
유아동/출산,ALL,33,[미니케이]국산 7부/반팔/유아/아동/주니어/내의/실내복/잠옷,7900,7900,69
유아동/출산,ALL,34,[휠라키즈](현대백화점)[휠라키즈]FK2VTC4101X/크레마 보아베스트,23210,23210,14
유아동/출산,ALL,35,키즈 아동복 여름 신상 반팔 상하복세트 모음,4900,4900,69
유아동/출산,ALL,36,[팬콧키즈]17%쿠폰 반팔상하복 주니어 반바지 팬츠 반팔티의류,12900,12900,70
유아동/출산,ALL,37,[팬콧키즈]팬콧키즈 여름 반팔티/상하복/실내복,18900,18900,70
유아동/출산,ALL,38,[삠뽀요]여름파격특가+15% 데일리템2980원~/상하복 6720원~,7900,7900,69
유아동/출산,ALL,39,프레미뇽 에어스윙 밴드/팬티 4팩 모음+블랭킷 증정,59900,59900,50
유아동/출산,ALL,40,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩,29600,29600,1
유아동/출산,ALL,41,[비룡소]비룡소 사각사각 그림책 (전25권),239200,239200,9
유아동/출산,ALL,42,국일아이 명탐정 셜록 홈즈 시리즈 10권 세트,100000,100000,9
유아동/출산,ALL,43,[팬콧키즈]아동 샌들 슬리퍼 장화 아쿠아슈즈 유아 초등 물놀이,6900,6900,70
유아동/출산,ALL,44,[베이비베이비]아기물티슈 트윙클 120매 캡형X20팩 대용량 쿠폰할인,16900,16900,66
유아동/출산,ALL,45,[베베숲]아기물티슈 프리미어 캡70매 20팩,32900,32900,19
유아동/출산,ALL,46,[스마트에코]아기물티슈 모데라토 캡형 80매X20팩 엠보물티슈,14900,14900,66
유아동/출산,ALL,47,[천재교육]돌잡이 수학(전 18종+디지털북) - 펜 미포함,99000,99000,0
유아동/출산,ALL,48,어스본 깜짝깜짝 팝업북 5종세트,60000,60000,40
유아동/출산,ALL,49,아이러브베베물티슈핑크 100매 리필형X20팩,12900,12900,66
유아동/출산,ALL,50,[아이러브제이]아이러브제이 키즈 아동 여름 티셔츠 원피스 팬츠,13900,13900,51
유아동/출산,ALL,51,[팸퍼스]팸퍼스 2021에어차차 팬티형 5단계 (52 X 3),72000,72000,0
유아동/출산,ALL,52,[매장동일]탑텐 키즈(TOP10 KIDS)키즈 썸머 라운지웨어 12종(여아),41400,41400,7
유아동/출산,ALL,53,아동 실내복 상하벌 5부 7부 주니어 내의 내복 잠옷,6900,6900,70
유아동/출산,ALL,54,[순수아]순수아 2+2 꼭지8개+빨대8개+빨대솔2개 더블하트 호환,19900,19900,0
유아동/출산,ALL,55,[오이보스]베이비 집중크림 100ml X 2 (미니집중4개증정),29930,29930,4
유아동/출산,ALL,56,[브라운물티슈]브라운 아기물티슈 네이처 마일드 70매 캡형 10+10팩,26900,26900,66
유아동/출산,ALL,57,[베베쥬]여름 코디룩 모음/원피스/상하복/티셔츠/레깅스 외,9900,9900,70
유아동/출산,ALL,58,[블랙야크키즈](신세계강남점)[블랙야크키즈] 21년 SS 반팔 쿨 상하복 5부세트  2종1택,35200,35200,20
유아동/출산,ALL,59,C_또래 퀴즈 시리즈 8종 특별 세트 (인물/과학/세계/호기심/한국사/사회/상식/신기한),80000,80000,20
유아동/출산,ALL,60,[블랙야크키즈]블랙야크키즈 BKO토너5부세트-BKO룩스자켓2종택1,30030,30030,23
유아동/출산,ALL,61,[하기스]하기스 신상 2021 매직썸머/보송팬티/기저귀/네이처,41900,41900,0
유아동/출산,ALL,62,백유연 그림책 세트 (전4권),51000,51000,10
유아동/출산,ALL,63,아동팬티 5매입 순면 속옷 무형광  런닝 유아 주니어,9800,9800,69
유아동/출산,ALL,64,[스마트에코]비바체플러스 120매 캡형 물티슈 10팩 스마일배송,10900,10900,0
유아동/출산,ALL,65,제이비스타일 여름신상 반팔티 반바지 주니어,8900,8900,69
유아동/출산,ALL,66,[버블트리]주니어/여아/의류/아동복/원피스/레깅스/팬츠/쥬니어,11900,11900,69
유아동/출산,ALL,67,[또래친구]주니걸즈 인기 아이템 상하복/원피스/반바지 GIRLS,6900,6900,70
유아동/출산,ALL,68,[바브키즈]바브키즈 여름신상출시 상하복/반팔티/반바지,9900,9900,70
유아동/출산,ALL,69,[체리블랑]여름신상추가 여아의류 주니어 상하복,13900,13900,69
유아동/출산,ALL,70,[플레이비츠]크록스 지비츠 모음/3D지비츠 LED지비츠 토이지비츠,1900,1900,50
유아동/출산,ALL,71,[마마랩]마마랩 아기물티슈 올데이 120매 캡형X20팩,14900,14900,66
유아동/출산,ALL,72,[탑텐키즈](신세계타임스퀘어점패션관)[탑텐키즈](정상가 199.900)슈퍼에어 롱 다운 점퍼 2종,34890,34890,23
유아동/출산,ALL,73,(반짝특가)한국톨스토이-교과서으뜸개념수학탐구/68권,292840,292840,16
유아동/출산,ALL,74,[블루독베이비]공룡포인트상하복외 8종 택 1 41370-672-02-BON,30030,30030,23
유아동/출산,ALL,75,[아토팜]아토팜 2021년 NEW 선크림/선팩트/선스틱/유아/어린이,15400,15400,52
유아동/출산,ALL,76,[베베드피노]버티컬 스트라이프 스모킹 플레이 수트BP0216439,22910,22910,21
유아동/출산,ALL,77,비룡소 사각사각 그림책 26~29번 (전4권),54000,54000,10
유아동/출산,ALL,78,[팸퍼스]팸퍼스 2021 에어차차 팬티형 4단계 (60X3),72000,72000,0
유아동/출산,ALL,79,아동 잠옷 파자마 상하세트 원피스 실내복 남아 여아,15800,15800,69
유아동/출산,ALL,80,[버블트리]~170호/여아/유아/의류/아동복/주니어/원피스/레깅스,13900,13900,69
유아동/출산,ALL,81,[별똥별]별똥별을 타고 온 외계인 인체동화 (세이펜미포함)-브로마이드증정,49500,49500,10
유아동/출산,ALL,82,[팸퍼스]팸퍼스 베이비드라이 5단계 팬티형기저귀36p 4팩,57500,57500,14
유아동/출산,ALL,83,6900원~아동샌들 여아샌들 유아샌들 샌들 아동슬리퍼,6900,6900,70
유아동/출산,ALL,84,[더블하트]모유실감 젖꼭지(4입) (SS/S/M/L/LL/L3) /+사은품증정,21500,21500,60
유아동/출산,ALL,85,[Miel]신상품 런칭기념 미엘물티슈 클래식 100매 캡형 20팩,22900,22900,0
유아동/출산,ALL,86,[베베숲]아기물티슈 프리미어 휴대 캡 20매 12팩,10000,10000,13
유아동/출산,ALL,87,[압타밀]압타밀 분유 HMO 프로푸트라 2단계 6통,189800,189800,0
유아동/출산,ALL,88,[스마트에코]스마트에코 물티슈 비바체 100매 20팩 리필형,12900,12900,66
유아동/출산,ALL,89,[아이러브베베]아이러브베베물티슈 아이보리72매캡형X20팩,18900,18900,66
유아동/출산,ALL,90,베이비반즈 UV 아동/성인 플랩캡/수영복/물놀이용품,17900,17900,69
유아동/출산,ALL,91,[퓨릿지]시그니처 까멜리아 아기 물티슈 100매 10팩,12900,12900,66
유아동/출산,ALL,92,[홈플러스시그니처]홈플러스시그니처_물티슈_100매x20입,20000,20000,0
유아동/출산,ALL,93,여름신상 주니어 여아의류 초등학생 옷 롱티 레깅스,15900,15900,67
유아동/출산,ALL,94,[크록스]크록스 키즈 바야밴드 클로그 핑크 205100-606 샌들,22220,22220,2
유아동/출산,ALL,95,[키즈세이프]어린이 치약 고불소 충치집중케어 60g x 6개+양치컵1개,9900,9900,0
유아동/출산,ALL,96,[스와들업] 신생아 속싸개 뱀부라이트_가볍고부드러운 뱀부원단,38900,38900,42
유아동/출산,ALL,97,[크록스](신세계강남점)[크록스코리아] 205100-410 바야밴드 클로그 키즈,21760,21760,27
유아동/출산,ALL,98,[Miel]미엘 클래식 캡형 100매 20팩 평량 50g 도톰대용량,22050,22050,2
유아동/출산,ALL,99,[꼼짝마스크]블루본 아이노우 소형 마스크 50매,30000,30000,0
유아동/출산,ALL,100,소원나무 창작그림책세트,210000,210000,0
화장품/헤어,ALL,1,[에뛰드]찐 리얼 전품목 50% 특가,25000,25000,50
화장품/헤어,ALL,2,[달바]워터풀 에센스 선크림 50ml 1+1+헤어밴드+클린밤 증정,30400,30400,52
화장품/헤어,ALL,3,AHC 유스래스팅 리얼 아이크림 포 페이스 시즌9 30ml 4개 +12ml,27500,27500,0
화장품/헤어,ALL,4,(1+1+1) 삐아 오토 젤 아이라이너 신규컬러출시,9900,9900,69
화장품/헤어,ALL,5,[에뛰드]여름 메이크업 대전 쿨톤 팔레트 사면 쿨러백 증정,25000,25000,50
화장품/헤어,ALL,6,[밀크바오밥]대용량 세라 헤어바디 2개 골라담기,27900,27900,0
화장품/헤어,ALL,7,[세타필]세타필 대용량 로션 473ml 3개 +미니어처3종,36900,36900,9
화장품/헤어,ALL,8,[샤워메이트]샤워메이트 내추럴 퍼퓸 바디워시  900x5_로2라2프1+증,18500,18500,50
화장품/헤어,ALL,9,[리코셀]알로에 수딩젤 1000ml 1+1 총2000ml 알로에97% 대용량,10500,10500,50
화장품/헤어,ALL,10,[엘리자베스아덴](신세계의정부점)그린티 바디로션 100ml 9개 스페셜세트,31200,31200,22
화장품/헤어,ALL,11,시세이도 센카(senka) 퍼펙트휩 클렌징폼x5개 빠른직구,22410,22410,10
화장품/헤어,ALL,12,[세타필]세타필 대용량1+1(로션 473ml+로션 473ml) +사은품3종,22900,22900,41
화장품/헤어,ALL,13,[Loma](신세계시코르강남역점)[LOMA] 너리싱 샴푸 1L,44100,44100,10
화장품/헤어,ALL,14,[센텔리안24]마데카크림 시즌4 50ml 3개 +아이스쿨러백,35000,35000,51
화장품/헤어,ALL,15,[데싱디바]데싱디바 따끈한2021신상 패디2종+네일1종 특별구성,25900,25900,56
화장품/헤어,ALL,16,[니베아]니베아 데오드란트 롤온 드라이 콤포트 50ml X2개,12690,12690,1
화장품/헤어,ALL,17,[정샘물](신세계강남점)정샘물 에센셜 스킨 누더 롱웨어 쿠션(본품1+리필2)+물크림미백샤셰 3,33600,33600,20
화장품/헤어,ALL,18,[바닐라코]바닐라코 단한번도 없었던 역대급혜택 1+1+1,22000,22000,50
화장품/헤어,ALL,19,[더바디샵][더바디샵] 진저샴푸 400ml 2 + 60ml 2 (총 920ml),28380,28380,1
화장품/헤어,ALL,20,[바닐라코]바닐라코 단한번도 없었던 선스틱 1+1,22000,22000,50
화장품/헤어,ALL,21,[설화수](신세계강남점)[6월]순행클렌징폼,31450,31450,15
화장품/헤어,ALL,22,[이니스프리]UP TO 50% 클렌징 및 씨드세럼 리미티드 에디션 출시,37100,37100,30
화장품/헤어,ALL,23,[도브]16개 Dove 미국 직구 센서티브바 센스티브 뷰티바 스킨 올인원 비누 솝 샴푸 바디워시 106 g 빠른직구,31900,31900,0
화장품/헤어,ALL,24,[헤드앤숄더]헤드앤숄더 가려운두피 샴푸 850ml 3개 s,24300,24300,60
화장품/헤어,ALL,25,[싸이닉](22%중복) 싸이닉 착한습관 비건뷰티 1+1 Up to 72%,19800,19800,67
화장품/헤어,ALL,26,[도브]화이트 바 100g 12개 + 립마스크,15900,15900,66
화장품/헤어,ALL,27,[헤라](신세계강남점)[NEW]블랙쿠션 리뉴얼 디럭스 3개 용량(본품15G+리필15GX2개),76000,76000,5
화장품/헤어,ALL,28,[랑콤](신세계강남점)[5] UV 엑스퍼트 50ml 특별 세트,67610,67610,17
화장품/헤어,ALL,29,[조성아뷰티]조성아 물분크림 오아시스에디션 외 최대86%,19900,19900,50
화장품/헤어,ALL,30,[바닐라코]클린잇제로 클렌징밤 유니콘에디션 대용량 2개 +증정,37500,37500,0
화장품/헤어,ALL,31,트리플SET/6개  케피버블 클렌저 바디워시,36540,36540,0
화장품/헤어,ALL,32,[케라시스]케라시스 데미지 대용량 샴푸 4000ml +펌프증정,12500,12500,50
화장품/헤어,ALL,33,3+1 명품향을 담은 향수득템G,11900,11900,69
화장품/헤어,ALL,34,[케라시스]케라시스 두피클리닉 샴푸 750mlx5개,17500,17500,0
화장품/헤어,ALL,35,[설화수](신세계강남점)[6월]순행클렌징오일,35700,35700,15
화장품/헤어,ALL,36,[키엘](신세계강남점)[6G] 울트라 훼이셜 크림 점보 세트,65140,65140,17
화장품/헤어,ALL,37,[세타필]세타필 1+1(바디워시산뜻한향1000ml+산뜻한향) 사은4종,28900,28900,37
화장품/헤어,ALL,38,[해피바스]해피바스 스마일 바디워시900g 3종세트 유자/체리/자몽,14700,14700,22
화장품/헤어,ALL,39,[휴족시간]휴족시간 쿨링시트 6매입 x5개/총 30매/ 지퍼백포장,13630,13630,1
화장품/헤어,ALL,40,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 4개 +미니4개,33740,33740,34
화장품/헤어,ALL,41,AHC 유스래스팅 리얼 아이크림 포 페이스 시즌9 30ml 8개,48500,48500,0
화장품/헤어,ALL,42,[헤라](대구신세계)[NEW] 블랙쿠션 본품+리필,57000,57000,5
화장품/헤어,ALL,43,중복쿠폰+ 토니모리 모공 진정대전 외 BEST,15000,15000,50
화장품/헤어,ALL,44,[Loma](신세계시코르강남역점)[바디워시 본품+스타벅스 증정] LOMA 너리싱 1L 샴푸 + 데일리 1L 샴푸 세트,68200,68200,25
화장품/헤어,ALL,45,[더바디샵][대구백화점 I관] [더바디샵]화이트 머스크 오 드 퍼퓸 50ML,46330,46330,14
화장품/헤어,ALL,46,[빌리프](신세계타임스퀘어점패션관)[SSG 21]아쿠아 밤 75ml 세트(수분크림),50150,50150,15
화장품/헤어,ALL,47,[세타필]세타필 대용량1+1(크림 453g+크림 453g) +사은품3종,29030,29030,1
화장품/헤어,ALL,48,[온더바디]온더바디 더내추럴 코코넛 바디워시 900g 3개,12900,12900,41
화장품/헤어,ALL,49,[무궁화 자연미인]시어버터비누 x 20개 + 거품망 증정,9900,9900,28
화장품/헤어,ALL,50,[라네즈]라네즈 네오쿠션 매트 팬텀 바이올렛 외,37100,37100,30
화장품/헤어,ALL,51,[티에스][TS] [ 여름샴푸 쿨샴푸]  쿨샴푸 500g 2개,39900,39900,0
화장품/헤어,ALL,52,[쿤달]네이처샴푸 500ml 2개+트리트먼트 500ml 베이비파우더,22500,22500,0
화장품/헤어,ALL,53,[빌리프](신세계타임스퀘어점패션관)[SSG 6]클래식 에센스 인크리멘트 50ml 세트,42500,42500,15
화장품/헤어,ALL,54,[니베아]니베아 데오드란트 스프레이 드라이 200ml X2개+증정,13900,13900,66
화장품/헤어,ALL,55,[보르도]민트 발각질제거팩/풋팩/발팩/필링 20g(+행사),4500,4500,66
화장품/헤어,ALL,56,[가오쿠]가오쿠 쇠비름 헤어 에센스 아르간/헤어오일,11900,11900,0
화장품/헤어,ALL,57,[무궁화]샤워때비누 700ml (라벤더+로즈),8900,8900,36
화장품/헤어,ALL,58,[뉴트로지나]인텐스 리페어 시카 에멀젼 310ml 2개,23900,23900,32
화장품/헤어,ALL,59,[온더바디]발을씻자 코튼 풋 샴푸 385ml 레몬+자몽+쿨링,13500,13500,41
화장품/헤어,ALL,60,[해피바스]해피바스마이크로미셀라 딥클렌징폼150g 3개,14900,14900,25
화장품/헤어,ALL,61,[도브]센스티브 바 100g 12개 + 립마스크,15900,15900,66
화장품/헤어,ALL,62,[르네휘테르](신세계강남점)[르네휘테르] 아스테라 프레쉬 진정 쿨링 샴푸 600ml,37800,37800,30
화장품/헤어,ALL,63,[아토팜]아토팜 판테놀 크림 80mlx2개 (+샘플킷6개) 공식대리점,43000,43000,0
화장품/헤어,ALL,64,[리스테린]리스테린 쿨민트 마일드 750ml 5개입  +랜덤100ml+펌프,37430,37430,0
화장품/헤어,ALL,65,[려]려 흑운 모근영양 샴푸 500ml 4개,18900,18900,24
화장품/헤어,ALL,66,[코리아나]1+1 썸머페스티벌 여름 피지케어 세트 오픈+증정,19900,19900,69
화장품/헤어,ALL,67,닥터 반코르 맥주효모 탈모완화 기능성 샴푸,26500,26500,0
화장품/헤어,ALL,68,[Jayjun]인텐시브브라이트닝슬리핑팩4mlx30x2개 미백 주름 탄력,19900,19900,16
화장품/헤어,ALL,69,[프리메라]프리메라 베스트구성 오가니언스2종 +증정,51000,51000,15
화장품/헤어,ALL,70,[백옥생]썬크림 3개 SPF50+/PA+++ 미백/주름개선/자외선차단,9900,9900,9
화장품/헤어,ALL,71,[라로슈포제](신세계김해점)[SSG 단독] 유비데아 톤업 점보 사이즈,35100,35100,22
화장품/헤어,ALL,72,[케라시스]케라시스 퍼퓸 샴푸 600mlx5개(러1엘1퓨1글1블1)+3종증,17500,17500,50
화장품/헤어,ALL,73,[가히]가히 멀티밤 김고은 멀티밤 주름개선/눈가/팔자/목주름,28900,28900,0
화장품/헤어,ALL,74,[도브]16개 Dove 미국 직구 센서티브바 센스티브 뷰티바 스킨 올인원 비누 솝 샴푸 바디워시 106 g 빠른직구,27100,27100,15
화장품/헤어,ALL,75,[니베아]니베아 데오드란트 스틱 드라이 콤포트 40ml X2개,13630,13630,1
화장품/헤어,ALL,76,[유세린]유세린 베스트 썬 제품 1+1 할인특가/아이크림 외,38500,38500,62
화장품/헤어,ALL,77,[크리니크](신세계강남점)[6] NEW 쏙보습크림 75ml (+30ml 정품   디럭스 3종 추가 구성) (핑크수분크림 100시간),46750,46750,15
화장품/헤어,ALL,78,리스테린 그린티 마일드 750ml 5개입  +랜덤100ml+펌프,44060,44060,0
화장품/헤어,ALL,79,[닥터방기원]랩 탈모샴푸 1Lx3통+랩토닉 150ml,23900,23900,7
화장품/헤어,ALL,80,도브 뷰티 바 비누 센시티브 스킨 16개팩 (총 1.70kg),28900,28900,0
화장품/헤어,ALL,81,[바비브라운](신세계강남점)[6]롱웨어 크림 섀도우 스틱 세트 (미니 롱웨어 크림 섀도우 스틱 증정),36340,36340,19
화장품/헤어,ALL,82,[팬틴]팬틴 극손상케어 트리트먼트 220ml 6개 +사은품,29940,29940,40
화장품/헤어,ALL,83,[헤드앤숄더]헤드앤숄더 딥클린 샴푸 850ml 4개,22680,22680,0
화장품/헤어,ALL,84,[멘소래담]50종택1 아크네스하다라보 클리어런스 세일 UP TO 85%,13900,13900,50
화장품/헤어,ALL,85,[헤드앤숄더]헤드앤숄더 쿨멘솔 샴푸 850ml 4개,22900,22900,0
화장품/헤어,ALL,86,[아모스프로페셔널]1+1 아모스 컬링에센스 2X 150ml,16760,16760,1
화장품/헤어,ALL,87,[달바]워터풀 마일드 선크림 50ml (1+1) 촉촉 무기자차,30400,30400,0
화장품/헤어,ALL,88,[ahc]AHC 바이탈 골든 콜라겐 스페셜 스킨케어 세트 /시즌2,36900,36900,0
화장품/헤어,ALL,89,[시드물]마다가스카르리얼수분크림/장벽강화/병풀성분/민감성,23800,23800,0
화장품/헤어,ALL,90,[셀퓨전씨](셀퓨전씨(CELL FUSION C)) 레이저 썬스크린 50ml+50ml (레이저썬 10ml 3개 + 쿨링마스크 2매),30780,30780,24
화장품/헤어,ALL,91,[BRTC]포어 타이트닝 세럼 50ml/G1761,14900,14900,61
화장품/헤어,ALL,92,KAHI 링클 바운스 멀티밤 9g 주름케어,28430,28430,0
화장품/헤어,ALL,93,[리스테린]리스테린 토탈케어 마일드 750ml 5개입 +100ml+펌프,47230,47230,0
화장품/헤어,ALL,94,[헤드앤숄더]헤드앤숄더 퍼퓸프레쉬 신제품 750ml 샴푸 3개s,24300,24300,60
화장품/헤어,ALL,95,[해피바스]해피바스 내추럴정말순한바디워시 900G x4개,15900,15900,23
화장품/헤어,ALL,96,[베네피트][베네피트] 베네피트 베스트 틴트 세트(+틴트 디럭스 샘플 증정),22950,22950,15
화장품/헤어,ALL,97,[도브]화이트 바 100g 8개 + 핑크 바 100g 4개 + 립마스크,15900,15900,66
화장품/헤어,ALL,98,[닥터시드]슈퍼시드밤 리바이탈라이즈 샴푸 1000ml 베베머스크1+1,23900,23900,66
화장품/헤어,ALL,99,[케라시스]케라시스 티트리오일 샴푸 1000ML 1개X3개,25900,25900,0
화장품/헤어,ALL,100,[헤라](신세계강남점)[기획]선 메이트 프로텍터 50ml 세트,32300,32300,15
신발/잡화,ALL,1,[투투삭스]안벗겨지는 페이크삭스/덧신/패션양말/스니커즈/학생,6900,6900,70
신발/잡화,ALL,2,[프롬산타]3+1 봄 신상 면 덧신/양말/스타킹 남자여자발목학생,6900,6900,70
신발/잡화,ALL,3,[아디다스]여름 슬리퍼 13종 택 1 (FZ0387B41720),36110,36110,16
신발/잡화,ALL,4,[크록스]crocs크록스바야밴드샌들슬리퍼비치슈즈크록밴드10종,26900,26900,0
신발/잡화,ALL,5,타니즈_여름샌들/뮬/슬리퍼 36종(전 상품 7900 균일),7900,7900,69
신발/잡화,ALL,6,신상 여성샌들 여성슬리퍼 여자 샌들 슬리퍼 여름샌들,9900,9900,70
신발/잡화,ALL,7,[가나양말]페이크삭스 덧신 양말 8켤레 2+1행사,6900,6900,70
신발/잡화,ALL,8,[이사도라]신상 여름슈즈/슬리퍼/스니커즈/젤리슈즈,8900,8900,69
신발/잡화,ALL,9,지금 사면 딱 좋은 여성 슬리퍼 샌들 뮬 블로퍼 신발,9800,9800,69
신발/잡화,ALL,10,[크록스]크록스라이트라이드슬리퍼 네이비/화이트/그레이/블랙,28000,28000,0
신발/잡화,ALL,11,[크록스]204108-02S 205392-126 크록밴드 바야 슬라이드 13종,24600,24600,18
신발/잡화,ALL,12,단골언니 여성 여름 샌들/플랫/스트랩/웨지/슬리퍼,12800,12800,69
신발/잡화,ALL,13,[스코노]클리오 여름 클래식 슬라이드_SCD0921 본사정품,31900,31900,0
신발/잡화,ALL,14,[리복]로얄 EC 라이드 4 FX2399 FZ3437 FX2401 FZ3435,31590,31590,19
신발/잡화,ALL,15,[리복]리복 클라우드라이드 DMX 5.0 FY1276 FY1278,29050,29050,17
신발/잡화,ALL,16,[월드컵]월드컵 남성 여성 운동화/런닝화/슬리퍼/샌들/슬립온,7400,7400,69
신발/잡화,ALL,17,[크록스]악어 (정품) 악어 밴드 남녀 샌들과 슬리퍼 10 종,26000,26000,0
신발/잡화,ALL,18,1+1 여성 썬캡 밀짚 모자 라탄 버킷 햇 벙거지,9900,9900,70
신발/잡화,ALL,19,힐슈빌 여성샌들 여름샌들 샌들 스트랩 웨지 플랫샌들,9800,9800,69
신발/잡화,ALL,20,[소다]소다그룹 슈스파 25%쿠폰 SS신상 남여 50종 택1,49000,49000,50
신발/잡화,ALL,21,미니 레디백  소형 캐리어 기내 여행 가방,24900,24900,0
신발/잡화,ALL,22,[엘칸토]엘칸토 남녀 샌들/스니커즈/컴포트화/슬립온/로퍼,45000,45000,65
신발/잡화,ALL,23,[에스앤알디]17%쿠폰 여성신발 여성샌들 스트랩샌들 통굽 슬리퍼,14800,14800,69
신발/잡화,ALL,24,[엘칸토]엘칸토 남성 소가죽 샌들 선런칭/스니커즈/정장화,45000,45000,65
신발/잡화,ALL,25,플랫 샌들 미들굽 스트랩 웨지 힐 통굽 여름 여자여성,16800,16800,70
신발/잡화,ALL,26,[크록스]Crocs (크록스) Bayaband 샌들 슬리퍼 비치 슈즈,26900,26900,0
신발/잡화,ALL,27,[이사도라]컬러풀 오픈 토 샌들 6color 여름 샌들 슬리퍼 외 50종,9900,9900,70
신발/잡화,ALL,28,층간소음방지 덧신 쿠션 면 어린이집 실내화 슬리퍼,5900,5900,0
신발/잡화,ALL,29,국산 10켤레 남자양말 패션 발목 덧신 중목 신사 정장,6400,6400,69
신발/잡화,ALL,30,[가나양말]남자 여자 발목 덧신 페이크삭스 정장 스포츠 양말,6500,6500,69
신발/잡화,ALL,31,[캐시밴질랜드 외] 홈쇼핑 인기 샌들/슈즈 23종,19000,19000,0
신발/잡화,ALL,32,핏플랍 21SS 여성샌들/슬라이드 국내발송 (960635_B),69900,69900,0
신발/잡화,ALL,33,PM 088 남성 슬리퍼 여성 샌들 아쿠아슈즈 여름 신발,15800,15800,69
신발/잡화,ALL,34,[랩](신세계강남점)러닝)아만다_복조리백(AM1AB260)(AL3AB960),42480,42480,10
신발/잡화,ALL,35,판매1위 봄 신상 은침귀걸이 롱 링 마스크목걸이,3900,3900,69
신발/잡화,ALL,36,[헤지스ACC]헤지스 카드지갑/반지갑/클러치/쇼퍼백/크로스백+25%,75600,75600,70
신발/잡화,ALL,37,신바바 S 보석 스트랩 플랫샌들 여성 큐빅 뒤 밴딩,22800,22800,70
신발/잡화,ALL,38,[분홍코끼리](신세계강남점)[분홍코끼리](쫀득몰드창) 발라드 니트 슬링백 블로퍼(4cm/6cm),24790,24790,19
신발/잡화,ALL,39,[금강제화](25%+구두약)금강 특가에 진심 샌들/우븐슈/캐주얼,44000,44000,68
신발/잡화,ALL,40,[페이퍼플레인]25%쿠폰 운동화 스니커즈 에어쿠션 런닝화,39800,39800,69
신발/잡화,ALL,41,[에스콰이아]에스콰이아_소노비  가방/지갑/잡화 신상모음전,35000,35000,69
신발/잡화,ALL,42,[노스페이스]공용 럭스 샌들4 NS98L01,54060,54060,21
신발/잡화,ALL,43,[월드컵]패키지 남여 공용 런닝화 운동화 워킹화 스니커즈,18900,18900,69
신발/잡화,ALL,44,[닥스ACC]닥스카드홀더/지갑/클러치/버킷백/숄더백/스카프+25%,111780,111780,70
신발/잡화,ALL,45,[케이스위스]남녀 기능성 샌들 8종 택1 4120DL256 4219DL214,17000,17000,15
